JD,X,Y,Z,VX,VY,VZ
2461076.60000000,-1.8382610041891754e+00,3.3084619419328227e+00,-1.2697767095648144e-01,-3.5447376202840386e-03,3.5497490908485772e-02,-2.2058789637231955e-03
2461076.70000000,-1.8386154279283697e+00,3.3120116011393725e+00,-1.2719825517740041e-01,-3.5437373997843787e-03,3.5495692027071514e-02,-2.2058053602639484e-03
2461076.80000000,-1.8389697517641013e+00,3.3155610805784024e+00,-1.2741883203944426e-01,-3.5427395827931944e-03,3.5493895887802614e-02,-2.2057318067714238e-03
2461076.90000000,-1.8393239759396371e+00,3.3191103805569018e+00,-1.2763940154966505e-01,-3.5417441616455553e-03,3.5492102485027432e-02,-2.2056583032679412e-03
2461077.00000000,-1.8396781006925307e+00,3.3226595013317102e+00,-1.2785996371203578e-01,-3.5407511287201465e-03,3.5490311813131649e-02,-2.2055848497763296e-03
2461077.10000000,-1.8400321262612236e+00,3.3262084431756351e+00,-1.2808051853155869e-01,-3.5397604764205439e-03,3.5488523866504772e-02,-2.2055114463185653e-03
2461077.20000000,-1.8403860528834002e+00,3.3297572063609242e+00,-1.2830106601323829e-01,-3.5387721971797312e-03,3.5486738639548487e-02,-2.2054380929161215e-03
2461077.30000000,-1.8407398807943414e+00,3.3333057911427395e+00,-1.2852160616105412e-01,-3.5377862834645554e-03,3.5484956126685015e-02,-2.2053647895903163e-03
2461077.40000000,-1.8410936102335191e+00,3.3368541978252604e+00,-1.2874213898206877e-01,-3.5368027277572446e-03,3.5483176322323756e-02,-2.2052915363609533e-03
2461077.50000000,-1.8414472414347129e+00,3.3404024266625338e+00,-1.2896266448026597e-01,-3.5358215225828197e-03,3.5481399220911189e-02,-2.2052183332483769e-03
2461077.60000000,-1.8418007746326035e+00,3.3439504779245786e+00,-1.2918318266065851e-01,-3.5348426604905983e-03,3.5479624816897634e-02,-2.2051451802721144e-03
2461077.70000000,-1.8421542100611270e+00,3.3474983518808568e+00,-1.2940369352826081e-01,-3.5338661340586540e-03,3.5477853104745501e-02,-2.2050720774512257e-03
2461077.80000000,-1.8425075479518349e+00,3.3510460487837581e+00,-1.2962419708706260e-01,-3.5328919358982242e-03,3.5476084078937507e-02,-2.2049990248046445e-03
2461077.90000000,-1.8428607885404757e+00,3.3545935689346820e+00,-1.2984469334413587e-01,-3.5319200586354472e-03,3.5474317733943772e-02,-2.2049260223498302e-03
2461078.00000000,-1.8432139320571277e+00,3.3581409125849140e+00,-1.3006518230347378e-01,-3.5309504949384545e-03,3.5472554064271168e-02,-2.2048530701048123e-03
2461078.10000000,-1.8435669787327813e+00,3.3616880800017124e+00,-1.3028566397009819e-01,-3.5299832374990877e-03,3.5470793064430337e-02,-2.2047801680868382e-03
2461078.20000000,-1.8439199287976977e+00,3.3652350714517856e+00,-1.3050613834903271e-01,-3.5290182790373137e-03,3.5469034728944013e-02,-2.2047073163127175e-03
2461078.30000000,-1.8442727824797693e+00,3.3687818871847810e+00,-1.3072660544427595e-01,-3.5280556123055791e-03,3.5467279052355034e-02,-2.2046345147991695e-03
2461078.40000000,-1.8446255400110940e+00,3.3723285274993455e+00,-1.3094706526290795e-01,-3.5270952300707646e-03,3.5465526029193756e-02,-2.2045617635614726e-03
2461078.50000000,-1.8449782016181180e+00,3.3758749926440346e+00,-1.3116751780893046e-01,-3.5261371251409579e-03,3.5463775654027009e-02,-2.2044890626155048e-03
2461078.60000000,-1.8453307675282129e+00,3.3794212828833770e+00,-1.3138796308737341e-01,-3.5251812903473894e-03,3.5462027921425408e-02,-2.2044164119763951e-03
2461078.70000000,-1.8456832379680357e+00,3.3829673984813562e+00,-1.3160840110326824e-01,-3.5242277185487982e-03,3.5460282825971509e-02,-2.2043438116588674e-03
2461078.80000000,-1.8460356131618891e+00,3.3865133396849085e+00,-1.3182883186062139e-01,-3.5232764026357339e-03,3.5458540362267865e-02,-2.2042712616775835e-03
2461078.90000000,-1.8463878933382882e+00,3.3900591067899595e+00,-1.3204925536652004e-01,-3.5223273355127266e-03,3.5456800524904637e-02,-2.2041987620458020e-03
2461079.00000000,-1.8467400787201187e+00,3.3936047000423635e+00,-1.3226967162497344e-01,-3.5213805101247460e-03,3.5455063308508186e-02,-2.2041263127774067e-03
2461079.10000000,-1.8470921695312015e+00,3.3971501197039484e+00,-1.3249008064101853e-01,-3.5204359194393503e-03,3.5453328707708606e-02,-2.2040539138855658e-03
2461079.20000000,-1.8474441659946566e+00,3.4006953660360053e+00,-1.3271048241969360e-01,-3.5194935564510045e-03,3.5451596717147864e-02,-2.2039815653830739e-03
2461079.30000000,-1.8477960683312660e+00,3.4042404392827841e+00,-1.3293087696501202e-01,-3.5185534141853295e-03,3.5449867331487792e-02,-2.2039092672826921e-03
2461079.40000000,-1.8481478767660315e+00,3.4077853397375226e+00,-1.3315126428406707e-01,-3.5176154856814872e-03,3.5448140545377885e-02,-2.2038370195958108e-03
2461079.50000000,-1.8484995915183440e+00,3.4113300676434020e+00,-1.3337164438087445e-01,-3.5166797640183273e-03,3.5446416353503603e-02,-2.2037648223344748e-03
2461079.60000000,-1.8488512128085424e+00,3.4148746232595792e+00,-1.3359201726047726e-01,-3.5157462422967497e-03,3.5444694750554083e-02,-2.2036926755100435e-03
2461079.70000000,-1.8492027408562772e+00,3.4184190068446840e+00,-1.3381238292791975e-01,-3.5148149136439684e-03,3.5442975731230252e-02,-2.2036205791335301e-03
2461079.80000000,-1.8495541758788763e+00,3.4219632186403102e+00,-1.3403274138722118e-01,-3.5138857712177203e-03,3.5441259290252755e-02,-2.2035485332159467e-03
2461079.90000000,-1.8499055180978938e+00,3.4255072589370350e+00,-1.3425309264548016e-01,-3.5129588081888514e-03,3.5439545422329979e-02,-2.2034765377669653e-03
2461080.00000000,-1.8502567677292932e+00,3.4290511279753972e+00,-1.3447343670671796e-01,-3.5120340177671617e-03,3.5437834122206004e-02,-2.2034045927969400e-03
2461080.10000000,-1.8506079249899963e+00,3.4325948260119143e+00,-1.3469377357598289e-01,-3.5111113931839762e-03,3.5436125384628585e-02,-2.2033326983155652e-03
2461080.20000000,-1.8509589900962500e+00,3.4361383533025784e+00,-1.3491410325832440e-01,-3.5101909276963592e-03,3.5434419204357137e-02,-2.2032608543322220e-03
2461080.30000000,-1.8513099632619929e+00,3.4396817100863588e+00,-1.3513442575776674e-01,-3.5092726145912749e-03,3.5432715576170649e-02,-2.2031890608563160e-03
2461080.40000000,-1.8516608447053982e+00,3.4432248966512029e+00,-1.3535474108141296e-01,-3.5083564471683763e-03,3.5431014494835954e-02,-2.2031173178959458e-03
2461080.50000000,-1.8520116346390645e+00,3.4467679132350360e+00,-1.3557504923328914e-01,-3.5074424187655573e-03,3.5429315955155291e-02,-2.2030456254599137e-03
2461080.60000000,-1.8523623332765629e+00,3.4503107600917633e+00,-1.3579535021844816e-01,-3.5065305227417187e-03,3.5427619951934552e-02,-2.2029739835563956e-03
2461080.70000000,-1.8527129408307998e+00,3.4538534374747716e+00,-1.3601564404194355e-01,-3.5056207524809431e-03,3.5425926479991196e-02,-2.2029023921932792e-03
2461080.80000000,-1.8530634575123903e+00,3.4573959456204348e+00,-1.3623593070780401e-01,-3.5047131013966029e-03,3.5424235534162088e-02,-2.2028308513785031e-03
2461080.90000000,-1.8534138835361873e+00,3.4609382848140964e+00,-1.3645621022313636e-01,-3.5038075629143565e-03,3.5422547109272035e-02,-2.2027593611187312e-03
2461081.00000000,-1.8537642191114916e+00,3.4644804552910977e+00,-1.3667648259197057e-01,-3.5029041304973944e-03,3.5420861200180967e-02,-2.2026879214213533e-03
2461081.10000000,-1.8541144644485836e+00,3.4680224573027618e+00,-1.3689674781936334e-01,-3.5020027976294193e-03,3.5419177801752431e-02,-2.2026165322931615e-03
2461081.20000000,-1.8544646197570938e+00,3.4715642910998992e+00,-1.3711700591037185e-01,-3.5011035578187645e-03,3.5417496908861472e-02,-2.2025451937406856e-03
2461081.30000000,-1.8548146852443741e+00,3.4751059569163152e+00,-1.3733725686902840e-01,-3.5002064046024610e-03,3.5415818516402360e-02,-2.2024739057705327e-03
2461081.40000000,-1.8551646611220214e+00,3.4786474550347819e+00,-1.3755750070244274e-01,-3.4993113315294291e-03,3.5414142619257391e-02,-2.2024026683880632e-03
2461081.50000000,-1.8555145475960995e+00,3.4821887856880847e+00,-1.3777773741464830e-01,-3.4984183321854368e-03,3.5412469212343721e-02,-2.2023314815993898e-03
2461081.60000000,-1.8558643448736607e+00,3.4857299491249916e+00,-1.3799796701070474e-01,-3.4975274001762748e-03,3.5410798290582093e-02,-2.2022603454100505e-03
2461081.70000000,-1.8562140531611206e+00,3.4892709455937641e+00,-1.3821818949567222e-01,-3.4966385291318285e-03,3.5409129848904632e-02,-2.2021892598253490e-03
2461081.80000000,-1.8565636726626291e+00,3.4928117753256713e+00,-1.3843840487358605e-01,-3.4957517127101041e-03,3.5407463882262548e-02,-2.2021182248506900e-03
2461081.90000000,-1.8569132035865890e+00,3.4963524386009390e+00,-1.3865861315155842e-01,-3.4948669445806092e-03,3.5405800385595161e-02,-2.2020472404902600e-03
2461082.00000000,-1.8572626461358863e+00,3.4998929356498265e+00,-1.3887881433362548e-01,-3.4939842184490292e-03,3.5404139353876367e-02,-2.2019763067490186e-03
2461082.10000000,-1.8576120005144066e+00,3.5034332667185755e+00,-1.3909900842484935e-01,-3.4931035280405930e-03,3.5402480782083627e-02,-2.2019054236313779e-03
2461082.20000000,-1.8579612669254095e+00,3.5069734320529298e+00,-1.3931919543029270e-01,-3.4922248671041081e-03,3.5400824665205645e-02,-2.2018345911415417e-03
2461082.30000000,-1.8583104455699055e+00,3.5105134318816451e+00,-1.3953937535399322e-01,-3.4913482294159299e-03,3.5399170998250122e-02,-2.2017638092838359e-03
2461082.40000000,-1.8586595366531593e+00,3.5140532664824327e+00,-1.3975954820306477e-01,-3.4904736087635457e-03,3.5397519776212902e-02,-2.2016930780613974e-03
2461082.50000000,-1.8590085403749403e+00,3.5175929360830516e+00,-1.3997971398154582e-01,-3.4896009989699608e-03,3.5395870994124161e-02,-2.2016223974781557e-03
2461082.60000000,-1.8593574569360263e+00,3.5211324409272478e+00,-1.4019987269450052e-01,-3.4887303938772626e-03,3.5394224647017546e-02,-2.2015517675375179e-03
2461082.70000000,-1.8597062865365801e+00,3.5246717812582729e+00,-1.4042002434699327e-01,-3.4878617873506041e-03,3.5392580729937922e-02,-2.2014811882427078e-03
2461082.80000000,-1.8600550293745290e+00,3.5282109573024005e+00,-1.4064016894306372e-01,-3.4869951732821348e-03,3.5390939237948962e-02,-2.2014106595970931e-03
2461082.90000000,-1.8604036856520620e+00,3.5317499693348551e+00,-1.4086030648982706e-01,-3.4861305455747716e-03,3.5389300166102547e-02,-2.2013401816028781e-03
2461083.00000000,-1.8607522555658882e+00,3.5352888175809229e+00,-1.4108043699132350e-01,-3.4852678981663054e-03,3.5387663509484607e-02,-2.2012697542630796e-03
2461083.10000000,-1.8611007393137342e+00,3.5388275022818827e+00,-1.4130056045261866e-01,-3.4844072250131575e-03,3.5386029263184571e-02,-2.2011993775802197e-03
2461083.20000000,-1.8614491370927244e+00,3.5423660236785204e+00,-1.4152067687877831e-01,-3.4835485200943182e-03,3.5384397422302920e-02,-2.2011290515566539e-03
2461083.30000000,-1.8617974490977607e+00,3.5459043819946570e+00,-1.4174078627384359e-01,-3.4826917774152337e-03,3.5382767981958801e-02,-2.2010587761949066e-03
2461083.40000000,-1.8621456755280115e+00,3.5494425775030543e+00,-1.4196088864493064e-01,-3.4818369909917603e-03,3.5381140937259671e-02,-2.2009885514963647e-03
2461083.50000000,-1.8624938165771829e+00,3.5529806104265584e+00,-1.4218098399608090e-01,-3.4809841548740041e-03,3.5379516283346769e-02,-2.2009183774632456e-03
2461083.60000000,-1.8628418724400084e+00,3.5565184810040034e+00,-1.4240107233236099e-01,-3.4801332631302570e-03,3.5377894015364737e-02,-2.2008482540972936e-03
2461083.70000000,-1.8631898433106298e+00,3.5600561894737410e+00,-1.4262115365883779e-01,-3.4792843098508945e-03,3.5376274128469234e-02,-2.2007781814001102e-03
2461083.80000000,-1.8635377293809794e+00,3.5635937360571663e+00,-1.4284122797955345e-01,-3.4784372891522200e-03,3.5374656617834399e-02,-2.2007081593734862e-03
2461083.90000000,-1.8638855308472615e+00,3.5671311210246084e+00,-1.4306129530162459e-01,-3.4775921951606037e-03,3.5373041478622740e-02,-2.2006381880180980e-03
2461084.00000000,-1.8642332479002341e+00,3.5706683445964966e+00,-1.4328135562909372e-01,-3.4767490220360487e-03,3.5371428706030307e-02,-2.2005682673354714e-03
2461084.10000000,-1.8645808807316933e+00,3.5742054070092535e+00,-1.4350140896702807e-01,-3.4759077639563134e-03,3.5369818295256511e-02,-2.2004983973266806e-03
2461084.20000000,-1.8649284295328530e+00,3.5777423084988196e+00,-1.4372145532049507e-01,-3.4750684151207680e-03,3.5368210241511669e-02,-2.2004285779926793e-03
2461084.30000000,-1.8652758944927303e+00,3.5812790492841917e+00,-1.4394149469353767e-01,-3.4742309697541928e-03,3.5366604540024417e-02,-2.2003588093346261e-03
2461084.40000000,-1.8656232758046205e+00,3.5848156296332934e+00,-1.4416152709327282e-01,-3.4733954220910971e-03,3.5365001186011845e-02,-2.2002890913525933e-03
2461084.50000000,-1.8659705736563883e+00,3.5883520497641657e+00,-1.4438155252374341e-01,-3.4725617663990253e-03,3.5363400174724294e-02,-2.2002194240475165e-03
2461084.60000000,-1.8663177882369457e+00,3.5918883099108445e+00,-1.4460157099001719e-01,-3.4717299969628558e-03,3.5361801501415449e-02,-2.2001498074199028e-03
2461084.70000000,-1.8666649197346328e+00,3.5954244103068898e+00,-1.4482158249716195e-01,-3.4709001080886160e-03,3.5360205161349759e-02,-2.2000802414701565e-03
2461084.80000000,-1.8670119683356066e+00,3.5989603511689250e+00,-1.4504158704922102e-01,-3.4700720941072392e-03,3.5358611149809920e-02,-2.2000107261989066e-03
2461084.90000000,-1.8673589342303050e+00,3.6024961327624974e+00,-1.4526158465331113e-01,-3.4692459493590607e-03,3.5357019462067096e-02,-2.1999412616057188e-03
2461085.00000000,-1.8677058176037538e+00,3.6060317553032859e+00,-1.4548157531347569e-01,-3.4684216682168627e-03,3.5355430093425441e-02,-2.1998718476910375e-03
2461085.10000000,-1.8680526186420328e+00,3.6095672190229657e+00,-1.4570155903478257e-01,-3.4675992450703529e-03,3.5353843039192395e-02,-2.1998024844548970e-03
2461085.20000000,-1.8683993375306622e+00,3.6131025241527448e+00,-1.4592153582229955e-01,-3.4667786743299341e-03,3.5352258294686113e-02,-2.1997331718972501e-03
2461085.30000000,-1.8687459744529893e+00,3.6166376709068984e+00,-1.4614150568007025e-01,-3.4659599504304230e-03,3.5350675855242791e-02,-2.1996639100182896e-03
2461085.40000000,-1.8690925295966494e+00,3.6201726595486252e+00,-1.4636146861521113e-01,-3.4651430678157213e-03,3.5349095716187162e-02,-2.1995946988171678e-03
2461085.50000000,-1.8694390031438803e+00,3.6237074902912685e+00,-1.4658142463176566e-01,-3.4643280209616018e-03,3.5347517872876710e-02,-2.1995255382939306e-03
2461085.60000000,-1.8697853952779824e+00,3.6272421633641714e+00,-1.4680137373480154e-01,-3.4635148043603635e-03,3.5345942320672161e-02,-2.1994564284482333e-03
2461085.70000000,-1.8701317061817062e+00,3.6307766789962113e+00,-1.4702131592938653e-01,-3.4627034125245581e-03,3.5344369054944855e-02,-2.1993873692796664e-03
2461085.80000000,-1.8704779360356432e+00,3.6343110373993488e+00,-1.4724125121956425e-01,-3.4618938399906696e-03,3.5342798071083988e-02,-2.1993183607880774e-03
2461085.90000000,-1.8708240850246747e+00,3.6378452388344558e+00,-1.4746117961245056e-01,-3.4610860813039609e-03,3.5341229364467402e-02,-2.1992494029722948e-03
2461086.00000000,-1.8711701533283023e+00,3.6413792835125678e+00,-1.4768110111208893e-01,-3.4602801310409993e-03,3.5339662930505417e-02,-2.1991804958320523e-03
2461086.10000000,-1.8715161411270966e+00,3.6449131716607215e+00,-1.4790101572354683e-01,-3.4594759837944904e-03,3.5338098764611532e-02,-2.1991116393667138e-03
2461086.20000000,-1.8718620486010913e+00,3.6484469035054956e+00,-1.4812092345189179e-01,-3.4586736341769612e-03,3.5336536862209750e-02,-2.1990428335755927e-03
2461086.30000000,-1.8722078759281697e+00,3.6519804792565567e+00,-1.4834082430116721e-01,-3.4578730768244034e-03,3.5334977218741841e-02,-2.1989740784582792e-03
2461086.40000000,-1.8725536232905116e+00,3.6555138991724774e+00,-1.4856071827848830e-01,-3.4570743063812798e-03,3.5333419829638203e-02,-2.1989053740133577e-03
2461086.50000000,-1.8728992908649305e+00,3.6590471634620125e+00,-1.4878060538789833e-01,-3.4562773175228138e-03,3.5331864690361502e-02,-2.1988367202403366e-03
2461086.60000000,-1.8732448788293194e+00,3.6625802723499183e+00,-1.4900048563446452e-01,-3.4554821049399835e-03,3.5330311796377543e-02,-2.1987681171383674e-03
2461086.70000000,-1.8735903873610422e+00,3.6661132260604985e+00,-1.4922035902325387e-01,-3.4546886633431686e-03,3.5328761143162503e-02,-2.1986995647065698e-03
2461086.80000000,-1.8739358166353246e+00,3.6696460248011542e+00,-1.4944022555830952e-01,-3.4538969874657517e-03,3.5327212726210172e-02,-2.1986310629443511e-03
2461086.90000000,-1.8742811668316923e+00,3.6731786688281858e+00,-1.4966008524674601e-01,-3.4531070720492979e-03,3.5325666541003067e-02,-2.1985626118501372e-03
2461087.00000000,-1.8746264381243216e+00,3.6767111583480938e+00,-1.4987993809260633e-01,-3.4523189118655915e-03,3.5324122583055680e-02,-2.1984942114232861e-03
2461087.10000000,-1.8749716306884754e+00,3.6802434935833799e+00,-1.5009978410095712e-01,-3.4515325017018001e-03,3.5322580847885608e-02,-2.1984258616628157e-03
2461087.20000000,-1.8753167446988954e+00,3.6837756747560975e+00,-1.5031962327686502e-01,-3.4507478363640827e-03,3.5321041331020757e-02,-2.1983575625677270e-03
2461087.30000000,-1.8756617803281985e+00,3.6873077020714078e+00,-1.5053945562437279e-01,-3.4499649106811531e-03,3.5319504028006453e-02,-2.1982893141373225e-03
2461087.40000000,-1.8760067377533058e+00,3.6908395757833672e+00,-1.5075928115059417e-01,-3.4491837194896230e-03,3.5317968934376796e-02,-2.1982211163699395e-03
2461087.50000000,-1.8763516171458028e+00,3.6943712960962434e+00,-1.5097909985957181e-01,-3.4484042576557929e-03,3.5316436045697647e-02,-2.1981529692648599e-03
2461087.60000000,-1.8766964186783694e+00,3.6979028632303117e+00,-1.5119891175637179e-01,-3.4476265200609874e-03,3.5314905357537889e-02,-2.1980848728210402e-03
2461087.70000000,-1.8770411425231737e+00,3.7014342774054021e+00,-1.5141871684606034e-01,-3.4468505016051216e-03,3.5313376865476621e-02,-2.1980168270374339e-03
2461087.80000000,-1.8773857888502714e+00,3.7049655388244607e+00,-1.5163851513267979e-01,-3.4460761972102253e-03,3.5311850565110235e-02,-2.1979488319133086e-03
2461087.90000000,-1.8777303578340241e+00,3.7084966477393237e+00,-1.5185830662334310e-01,-3.4453036018059478e-03,3.5310326452023956e-02,-2.1978808874469845e-03
2461088.00000000,-1.8780748496434745e+00,3.7120276043520559e+00,-1.5207809132209249e-01,-3.4445327103511158e-03,3.5308804521834471e-02,-2.1978129936377341e-03
2461088.10000000,-1.8784192644487652e+00,3.7155584088807281e+00,-1.5229786923399358e-01,-3.4437635178192231e-03,3.5307284770161491e-02,-2.1977451504845203e-03
2461088.20000000,-1.8787636024195384e+00,3.7190890615429728e+00,-1.5251764036411192e-01,-3.4429960192019632e-03,3.5305767192634827e-02,-2.1976773579863154e-03
2461088.30000000,-1.8791078637233329e+00,3.7226195625395477e+00,-1.5273740471648964e-01,-3.4422302095127150e-03,3.5304251784901423e-02,-2.1976096161424171e-03
2461088.40000000,-1.8794520485319985e+00,3.7261499121200927e+00,-1.5295716229823883e-01,-3.4414660837722086e-03,3.5302738542597127e-02,-2.1975419249511915e-03
2461088.50000000,-1.8797961570120796e+00,3.7296801104844950e+00,-1.5317691311340137e-01,-3.4407036370298462e-03,3.5301227461389001e-02,-2.1974742844119667e-03
2461088.60000000,-1.8801401893312282e+00,3.7332101578486472e+00,-1.5339665716704240e-01,-3.4399428643493522e-03,3.5299718536947071e-02,-2.1974066945237743e-03
2461088.70000000,-1.8804841456566055e+00,3.7367400544280098e+00,-1.5361639446422698e-01,-3.4391837608122684e-03,3.5298211764951355e-02,-2.1973391552856662e-03
2461088.80000000,-1.8808280261532795e+00,3.7402698004211765e+00,-1.5383612500899679e-01,-3.4384263215214033e-03,3.5296707141098893e-02,-2.1972716666970320e-03
2461088.90000000,-1.8811718309906325e+00,3.7437993960756182e+00,-1.5405584880846326e-01,-3.4376705415866534e-03,3.5295204661075628e-02,-2.1972042287563428e-03
2461089.00000000,-1.8815155603327551e+00,3.7473288415890660e+00,-1.5427556586666782e-01,-3.4369164161460932e-03,3.5293704320598522e-02,-2.1971368414630409e-03
2461089.10000000,-1.8818592143448545e+00,3.7508581371752623e+00,-1.5449527618867526e-01,-3.4361639403517850e-03,3.5292206115387414e-02,-2.1970695048162837e-03
2461089.20000000,-1.8822027931916534e+00,3.7543872830475196e+00,-1.5471497977955015e-01,-3.4354131093732331e-03,3.5290710041172069e-02,-2.1970022188152593e-03
2461089.30000000,-1.8825462970357936e+00,3.7579162794022909e+00,-1.5493467664333399e-01,-3.4346639184008000e-03,3.5289216093699081e-02,-2.1969349834595028e-03
2461089.40000000,-1.8828897260442345e+00,3.7614451264849045e+00,-1.5515436678713737e-01,-3.4339163626316799e-03,3.5287724268704086e-02,-2.1968677987476469e-03
2461089.50000000,-1.8832330803786581e+00,3.7649738244909621e+00,-1.5537405021500159e-01,-3.4331704372907632e-03,3.5286234561953379e-02,-2.1968006646793017e-03
2461089.60000000,-1.8835763602018687e+00,3.7685023736320771e+00,-1.5559372693199094e-01,-3.4324261376165984e-03,3.5284746969216192e-02,-2.1967335812538018e-03
2461089.70000000,-1.8839195656761956e+00,3.7720307741194392e+00,-1.5581339694316973e-01,-3.4316834588648142e-03,3.5283261486271499e-02,-2.1966665484705245e-03
2461089.80000000,-1.8842626969618972e+00,3.7755590261473881e+00,-1.5603306025257924e-01,-3.4309423963114929e-03,3.5281778108915016e-02,-2.1965995663292028e-03
2461089.90000000,-1.8846057542235526e+00,3.7790871299591311e+00,-1.5625271686732944e-01,-3.4302029452393033e-03,3.5280296832931497e-02,-2.1965326348286785e-03
2461090.00000000,-1.8849487376204777e+00,3.7826150857481671e+00,-1.5647236679146148e-01,-3.4294651009581355e-03,3.5278817654136173e-02,-2.1964657539687770e-03
2461090.10000000,-1.8852916473131176e+00,3.7861428937240054e+00,-1.5669201003003932e-01,-3.4287288587912202e-03,3.5277340568347103e-02,-2.1963989237490608e-03
2461090.20000000,-1.8856344834614505e+00,3.7896705540957383e+00,-1.5691164658812709e-01,-3.4279942140785099e-03,3.5275865571392048e-02,-2.1963321441691415e-03
2461090.30000000,-1.8859772462233937e+00,3.7931980670556138e+00,-1.5713127646976593e-01,-3.4272611621800190e-03,3.5274392659115347e-02,-2.1962654152289955e-03
2461090.40000000,-1.8863199357611891e+00,3.7967254328447448e+00,-1.5735089968206528e-01,-3.4265296984621074e-03,3.5272921827350374e-02,-2.1961987369277193e-03
2461090.50000000,-1.8866625522318281e+00,3.8002526516545490e+00,-1.5757051622906629e-01,-3.4257998183178959e-03,3.5271453071960793e-02,-2.1961321092653988e-03
2461090.60000000,-1.8870050957934381e+00,3.8037797236924571e+00,-1.5779012611583287e-01,-3.4250715171535301e-03,3.5269986388813054e-02,-2.1960655322418652e-03
2461090.70000000,-1.8873475666036885e+00,3.8073066491654872e+00,-1.5800972934742885e-01,-3.4243447903915310e-03,3.5268521773783194e-02,-2.1959990058570090e-03
2461090.80000000,-1.8876899648181964e+00,3.8108334282638232e+00,-1.5822932592789560e-01,-3.4236196334740993e-03,3.5267059222763658e-02,-2.1959325301110903e-03
2461090.90000000,-1.8880322905969078e+00,3.8143600612265054e+00,-1.5844891586434207e-01,-3.4228960418495468e-03,3.5265598731636046e-02,-2.1958661050034997e-03
2461091.00000000,-1.8883745440945314e+00,3.8178865482428956e+00,-1.5866849916080958e-01,-3.4221740109924904e-03,3.5264140296311940e-02,-2.1957997305346228e-03
2461091.10000000,-1.8887167254669173e+00,3.8214128895183697e+00,-1.5888807582236192e-01,-3.4214535363902691e-03,3.5262683912705664e-02,-2.1957334067045984e-03
2461091.20000000,-1.8890588348694668e+00,3.8249390852578955e+00,-1.5910764585406312e-01,-3.4207346135462576e-03,3.5261229576741056e-02,-2.1956671335136308e-03
2461091.30000000,-1.8894008724555387e+00,3.8284651356496155e+00,-1.5932720925995461e-01,-3.4200172379831367e-03,3.5259777284358224e-02,-2.1956009109623011e-03
2461091.40000000,-1.8897428383828230e+00,3.8319910409305229e+00,-1.5954676604714516e-01,-3.4193014052294681e-03,3.5258327031486458e-02,-2.1955347390503308e-03
2461091.50000000,-1.8900847328037853e+00,3.8355168012879473e+00,-1.5976631621967641e-01,-3.4185871108396763e-03,3.5256878814084812e-02,-2.1954686177784390e-03
2461091.60000000,-1.8904265558720406e+00,3.8390424169252326e+00,-1.5998585978261232e-01,-3.4178743503806117e-03,3.5255432628115001e-02,-2.1954025471471053e-03
2461091.70000000,-1.8907683077407607e+00,3.8425678880453216e+00,-1.6020539674101700e-01,-3.4171631194348270e-03,3.5253988469548213e-02,-2.1953365271568811e-03
2461091.80000000,-1.8911099885610856e+00,3.8460932148343372e+00,-1.6042492709893233e-01,-3.4164534136038147e-03,3.5252546334371693e-02,-2.1952705578086994e-03
2461091.90000000,-1.8914515984884896e+00,3.8496183975272493e+00,-1.6064445086346707e-01,-3.4157452284947279e-03,3.5251106218561971e-02,-2.1952046391026433e-03
2461092.00000000,-1.8917931376732355e+00,3.8531434363093791e+00,-1.6086396803866324e-01,-3.4150385597401483e-03,3.5249668118125084e-02,-2.1951387710397955e-03
2461092.10000000,-1.8921346062667403e+00,3.8566683313820644e+00,-1.6108347862958511e-01,-3.4143334029847912e-03,3.5248232029069702e-02,-2.1950729536210052e-03
2461092.20000000,-1.8924760044199873e+00,3.8601930829462443e+00,-1.6130298264129719e-01,-3.4136297538887518e-03,3.5246797947413810e-02,-2.1950071868471989e-03
2461092.30000000,-1.8928173322819362e+00,3.8637176911860469e+00,-1.6152248007784192e-01,-3.4129276081307069e-03,3.5245365869191379e-02,-2.1949414707196878e-03
2461092.40000000,-1.8931585900058840e+00,3.8672421563344419e+00,-1.6174197094632825e-01,-3.4122269613947797e-03,3.5243935790425687e-02,-2.1948758052389434e-03
2461092.50000000,-1.8934997777399289e+00,3.8707664785747662e+00,-1.6196145525079869e-01,-3.4115278093900954e-03,3.5242507707169267e-02,-2.1948101904064343e-03
2461092.60000000,-1.8938408956333299e+00,3.8742906581063727e+00,-1.6218093299631819e-01,-3.4108301478376298e-03,3.5241081615477246e-02,-2.1947446262234045e-03
2461092.70000000,-1.8941819438349192e+00,3.8778146951282211e+00,-1.6240040418795176e-01,-3.4101339724734222e-03,3.5239657511413995e-02,-2.1946791126911799e-03
2461092.80000000,-1.8945229224915148e+00,3.8813385898224677e+00,-1.6261986882974264e-01,-3.4094392790517442e-03,3.5238235391059698e-02,-2.1946136498114713e-03
2461092.90000000,-1.8948638317542748e+00,3.8848623424201061e+00,-1.6283932692879996e-01,-3.4087460633321024e-03,3.5236815250483902e-02,-2.1945482375851583e-03
2461093.00000000,-1.8952046717691704e+00,3.8883859531025107e+00,-1.6305877848916736e-01,-3.4080543210985919e-03,3.5235397085785172e-02,-2.1944828760141204e-03
2461093.10000000,-1.8955454426833407e+00,3.8919094220670734e+00,-1.6327822351591026e-01,-3.4073640481468801e-03,3.5233980893064634e-02,-2.1944175651000129e-03
